origin,destination,flows,pop.destination
TRIC_Maturing Suburbs,PVPC_Developing Suburbs,,173566
TRIC_Maturing Suburbs,PVPC_Maturing Suburbs,,15633
TRIC_Maturing Suburbs,PVPC_Regional Urban Centers,,239962
TRIC_Maturing Suburbs,PVPC_Rural Towns,,27236
TRIC_Maturing Suburbs,Quincy_Houghs Neck,,13394
TRIC_Maturing Suburbs,Quincy_North Quincy,,17172
TRIC_Maturing Suburbs,Quincy_Quincy Center,,15681
TRIC_Maturing Suburbs,Quincy_South Quincy,99,27277
TRIC_Maturing Suburbs,Quincy_Wollaston,,14501
TRIC_Maturing Suburbs,Somerville_2143,,20785
TRIC_Maturing Suburbs,Somerville_2144,,29483
TRIC_Maturing Suburbs,Somerville_2145,,27210
TRIC_Maturing Suburbs,Springfield_East Forest Park,,10618
TRIC_Maturing Suburbs,Springfield_Forest Park,,24733
TRIC_Maturing Suburbs,Springfield_Sixteen Acres,,22937
TRIC_Maturing Suburbs,Springfield_South End,,16949
TRIC_Maturing Suburbs,SRPEDD_Developing Suburbs,227,272896
TRIC_Maturing Suburbs,SRPEDD_Maturing Suburbs,63,22414
TRIC_Maturing Suburbs,SRPEDD_Regional Urban Centers,87,116278
TRIC_Maturing Suburbs,SSC_Developing Suburbs,,41968
TRIC_Maturing Suburbs,SSC_Maturing Suburbs,267,198636
TRIC_Maturing Suburbs,SWAP_Developing Suburbs,174,103784
TRIC_Maturing Suburbs,SWAP_Regional Urban Centers,,26799
TRIC_Maturing Suburbs,TRIC_Developing Suburbs,234,44628
TRIC_Maturing Suburbs,TRIC_Maturing Suburbs,76095,172876
TRIC_Maturing Suburbs,TRIC_Regional Urban Centers,172,28587
TRIC_Maturing Suburbs,Worcester_Burncoat,,37561
TRIC_Maturing Suburbs,Worcester_Doherty,,59480
TRIC_Maturing Suburbs,Worcester_North,,37617
TRIC_Maturing Suburbs,Worcester_South,,37990
TRIC_Maturing Suburbs,,3265,
TRIC_Regional Urban Centers,Boston_Allston/Brighton,,75954
TRIC_Regional Urban Centers,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
TRIC_Regional Urban Centers,Boston_Charlestown,,15195
TRIC_Regional Urban Centers,Boston_Dorchester,,132393
TRIC_Regional Urban Centers,Boston_East Boston,,41604
TRIC_Regional Urban Centers,Boston_Fenway,,43708
TRIC_Regional Urban Centers,Boston_Hyde Park,,36604
TRIC_Regional Urban Centers,Boston_Jamaica Plain,,33881
TRIC_Regional Urban Centers,Boston_Mattapan,,23974
TRIC_Regional Urban Centers,Boston_Roslindale,,28003
TRIC_Regional Urban Centers,Boston_Roxbury,,33389
TRIC_Regional Urban Centers,Boston_South Boston,,34837
TRIC_Regional Urban Centers,Boston_South End,,25242
TRIC_Regional Urban Centers,Boston_West Roxbury,,28753
TRIC_Regional Urban Centers,Brockton_Ward 1,,20218
TRIC_Regional Urban Centers,Brockton_Ward 2,,12824
TRIC_Regional Urban Centers,Brockton_Ward 4,,20792
TRIC_Regional Urban Centers,Brockton_Ward 5,,13089
TRIC_Regional Urban Centers,Brockton_Ward 6,,15208
TRIC_Regional Urban Centers,Brockton_Ward 7,,16616
TRIC_Regional Urban Centers,BRPC_Developing Suburbs,,46115
TRIC_Regional Urban Centers,BRPC_Regional Urban Centers,,63046
TRIC_Regional Urban Centers,Cambridge_All,,101355
TRIC_Regional Urban Centers,CCC_Developing Suburbs,,21906
TRIC_Regional Urban Centers,CCC_Maturing Suburbs,,201577
TRIC_Regional Urban Centers,Chelsea_Ward 3,,17797
TRIC_Regional Urban Centers,CMRPC_Developing Suburbs,,308392
TRIC_Regional Urban Centers,CMRPC_Regional Urban Centers,,30538
TRIC_Regional Urban Centers,Everett_All,,38037
TRIC_Regional Urban Centers,Fall River_Sector 1,,12601
TRIC_Regional Urban Centers,Fall River_Sector 5,,11806
TRIC_Regional Urban Centers,Fall River_Sector 8,,12871
TRIC_Regional Urban Centers,Fall River_Sector 9,,14922
TRIC_Regional Urban Centers,Framingham_All,,66910
TRIC_Regional Urban Centers,FRCOG_Rural Towns,,32610
TRIC_Regional Urban Centers,ICC_Inner Core,54,417536
TRIC_Regional Urban Centers,ICC_Maturing Suburbs,,52140
TRIC_Regional Urban Centers,Lowell_Acre,,12072
TRIC_Regional Urban Centers,Lowell_Lower Belvidere,,33301
TRIC_Regional Urban Centers,Lynn_Ward 4,,17440
TRIC_Regional Urban Centers,MAGIC_Developing Suburbs,,45932
TRIC_Regional Urban Centers,MAGIC_Maturing Suburbs,,115604
TRIC_Regional Urban Centers,Metrowest_Developing Suburbs,,13801
TRIC_Regional Urban Centers,Metrowest_Maturing Suburbs,,106807
TRIC_Regional Urban Centers,Metrowest_Regional Urban Centers,,36255
TRIC_Regional Urban Centers,MRPC_Developing Suburbs,,104376
TRIC_Regional Urban Centers,MRPC_Regional Urban Centers,,110984
TRIC_Regional Urban Centers,MVC_Developing Suburbs,,14987
TRIC_Regional Urban Centers,MVPC_Developing Suburbs,,110116
TRIC_Regional Urban Centers,MVPC_Regional Urban Centers,,136397
TRIC_Regional Urban Centers,Newton_Ward 2,,24821
TRIC_Regional Urban Centers,Newton_Ward 3,,14603
TRIC_Regional Urban Centers,Newton_Ward 5,,20214
TRIC_Regional Urban Centers,Newton_Ward 8,,11362
TRIC_Regional Urban Centers,NMCOG_Developing Suburbs,,74368
TRIC_Regional Urban Centers,NMCOG_Maturing Suburbs,,101690
TRIC_Regional Urban Centers,NSPC_Maturing Suburbs,,161159
TRIC_Regional Urban Centers,NSPC_Regional Urban Centers,,37258
TRIC_Regional Urban Centers,NSTF_Developing Suburbs,,55889
TRIC_Regional Urban Centers,NSTF_Maturing Suburbs,,63633
TRIC_Regional Urban Centers,NSTF_Regional Urban Centers,,158671
TRIC_Regional Urban Centers,OCPC_Developing Suburbs,,184584
TRIC_Regional Urban Centers,PVPC_Regional Urban Centers,,239962
TRIC_Regional Urban Centers,PVPC_Rural Towns,,27236
TRIC_Regional Urban Centers,Quincy_Houghs Neck,,13394
TRIC_Regional Urban Centers,Quincy_North Quincy,,17172
TRIC_Regional Urban Centers,Quincy_Quincy Center,,15681
TRIC_Regional Urban Centers,Quincy_South Quincy,,27277
TRIC_Regional Urban Centers,Quincy_Wollaston,,14501
TRIC_Regional Urban Centers,Somerville_2143,,20785
TRIC_Regional Urban Centers,Somerville_2144,,29483
TRIC_Regional Urban Centers,SRPEDD_Developing Suburbs,71,272896
TRIC_Regional Urban Centers,SRPEDD_Maturing Suburbs,,22414
TRIC_Regional Urban Centers,SRPEDD_Regional Urban Centers,,116278
TRIC_Regional Urban Centers,SSC_Developing Suburbs,,41968
TRIC_Regional Urban Centers,SSC_Maturing Suburbs,,198636
TRIC_Regional Urban Centers,SWAP_Developing Suburbs,76,103784
TRIC_Regional Urban Centers,SWAP_Regional Urban Centers,,26799
TRIC_Regional Urban Centers,TRIC_Developing Suburbs,119,44628
TRIC_Regional Urban Centers,TRIC_Maturing Suburbs,167,172876
TRIC_Regional Urban Centers,TRIC_Regional Urban Centers,11720,28587
TRIC_Regional Urban Centers,Worcester_Burncoat,,37561
TRIC_Regional Urban Centers,Worcester_Doherty,,59480
TRIC_Regional Urban Centers,Worcester_North,,37617
TRIC_Regional Urban Centers,Worcester_South,,37990
TRIC_Regional Urban Centers,,616,
Worcester_Burncoat,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Worcester_Burncoat,Boston_Dorchester,,132393
Worcester_Burncoat,Boston_Jamaica Plain,,33881
Worcester_Burncoat,Boston_Roslindale,,28003
Worcester_Burncoat,Boston_Roxbury,,33389
Worcester_Burncoat,Boston_South Boston,,34837
Worcester_Burncoat,Boston_South End,,25242
Worcester_Burncoat,Brockton_Ward 5,,13089
Worcester_Burncoat,BRPC_Regional Urban Centers,,63046
Worcester_Burncoat,Cambridge_All,,101355
Worcester_Burncoat,CCC_Developing Suburbs,,21906
Worcester_Burncoat,CCC_Maturing Suburbs,,201577
Worcester_Burncoat,CMRPC_Developing Suburbs,407,308392
Worcester_Burncoat,CMRPC_Regional Urban Centers,,30538
Worcester_Burncoat,Fall River_Sector 2,,16515
Worcester_Burncoat,Fall River_Sector 5,,11806
Worcester_Burncoat,Fall River_Sector 8,,12871
Worcester_Burncoat,Framingham_All,,66910
Worcester_Burncoat,FRCOG_Developing Suburbs,,38925
Worcester_Burncoat,ICC_Inner Core,,417536
Worcester_Burncoat,ICC_Maturing Suburbs,,52140
Worcester_Burncoat,Lawrence_Ward D,,18315
Worcester_Burncoat,Lawrence_Ward F,,10378
Worcester_Burncoat,Lowell_Acre,,12072
Worcester_Burncoat,Lowell_Highlands,,17818
Worcester_Burncoat,Lowell_Lower Belvidere,,33301
Worcester_Burncoat,MAGIC_Developing Suburbs,,45932
Worcester_Burncoat,MAGIC_Maturing Suburbs,,115604
Worcester_Burncoat,Metrowest_Developing Suburbs,,13801
Worcester_Burncoat,Metrowest_Maturing Suburbs,,106807
Worcester_Burncoat,Metrowest_Regional Urban Centers,,36255
Worcester_Burncoat,MRPC_Developing Suburbs,,104376
Worcester_Burncoat,MRPC_Regional Urban Centers,,110984
Worcester_Burncoat,MRPC_Rural Towns,,19547
Worcester_Burncoat,MVPC_Developing Suburbs,,110116
Worcester_Burncoat,MVPC_Regional Urban Centers,,136397
Worcester_Burncoat,New Bedford_Neighborhood 2,,19765
Worcester_Burncoat,New Bedford_Neighborhood 3,,19180
Worcester_Burncoat,New Bedford_Neighborhood 4,,16801
Worcester_Burncoat,New Bedford_Neighborhood 5,,19639
Worcester_Burncoat,Newton_Ward 5,,20214
Worcester_Burncoat,NMCOG_Developing Suburbs,,74368
Worcester_Burncoat,NMCOG_Maturing Suburbs,,101690
Worcester_Burncoat,NSPC_Maturing Suburbs,,161159
Worcester_Burncoat,NSPC_Regional Urban Centers,,37258
Worcester_Burncoat,NSTF_Developing Suburbs,,55889
Worcester_Burncoat,NSTF_Maturing Suburbs,,63633
Worcester_Burncoat,NSTF_Regional Urban Centers,,158671
Worcester_Burncoat,OCPC_Developing Suburbs,,184584
Worcester_Burncoat,PVPC_Developing Suburbs,,173566
Worcester_Burncoat,PVPC_Regional Urban Centers,,239962
Worcester_Burncoat,PVPC_Rural Towns,,27236
Worcester_Burncoat,Quincy_North Quincy,,17172
Worcester_Burncoat,Quincy_Quincy Center,,15681
Worcester_Burncoat,Somerville_2143,,20785
Worcester_Burncoat,Springfield_Liberty Heights,,17819
Worcester_Burncoat,Springfield_McKnight,,28486
Worcester_Burncoat,Springfield_Sixteen Acres,,22937
Worcester_Burncoat,SRPEDD_Developing Suburbs,,272896
Worcester_Burncoat,SRPEDD_Regional Urban Centers,,116278
Worcester_Burncoat,SSC_Maturing Suburbs,,198636
Worcester_Burncoat,SWAP_Developing Suburbs,,103784
Worcester_Burncoat,SWAP_Regional Urban Centers,,26799
Worcester_Burncoat,TRIC_Developing Suburbs,,44628
Worcester_Burncoat,TRIC_Maturing Suburbs,,172876
Worcester_Burncoat,TRIC_Regional Urban Centers,,28587
Worcester_Burncoat,Worcester_Burncoat,15441,37561
Worcester_Burncoat,Worcester_Doherty,274,59480
Worcester_Burncoat,Worcester_North,214,37617
Worcester_Burncoat,Worcester_South,133,37990
Worcester_Burncoat,,825,
Worcester_Doherty,Boston_Allston/Brighton,,75954
Worcester_Doherty,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Worcester_Doherty,Boston_Charlestown,,15195
Worcester_Doherty,Boston_Dorchester,,132393
Worcester_Doherty,Boston_East Boston,,41604
Worcester_Doherty,Boston_Fenway,,43708
Worcester_Doherty,Boston_Jamaica Plain,,33881
Worcester_Doherty,Boston_Mattapan,,23974
Worcester_Doherty,Boston_Roslindale,,28003
Worcester_Doherty,Boston_Roxbury,,33389
Worcester_Doherty,Boston_South Boston,,34837
Worcester_Doherty,Boston_South End,,25242
Worcester_Doherty,Boston_West Roxbury,,28753
Worcester_Doherty,Brockton_Ward 5,,13089
Worcester_Doherty,BRPC_Developing Suburbs,,46115
Worcester_Doherty,BRPC_Regional Urban Centers,,63046
Worcester_Doherty,BRPC_Rural Towns,,25792
Worcester_Doherty,Cambridge_All,,101355
Worcester_Doherty,CCC_Developing Suburbs,,21906
Worcester_Doherty,CCC_Maturing Suburbs,,201577
Worcester_Doherty,Chelsea_Ward 3,,17797
Worcester_Doherty,CMRPC_Developing Suburbs,502,308392
Worcester_Doherty,CMRPC_Regional Urban Centers,,30538
Worcester_Doherty,Everett_All,,38037
Worcester_Doherty,Fall River_Sector 1,,12601
Worcester_Doherty,Fall River_Sector 2,,16515
Worcester_Doherty,Fall River_Sector 8,,12871
Worcester_Doherty,Framingham_All,,66910
Worcester_Doherty,FRCOG_Developing Suburbs,,38925
Worcester_Doherty,FRCOG_Rural Towns,,32610
Worcester_Doherty,ICC_Inner Core,,417536
Worcester_Doherty,Lawrence_Ward A,,16297
Worcester_Doherty,Lawrence_Ward E,,12811
Worcester_Doherty,Lawrence_Ward F,,10378
Worcester_Doherty,Lowell_Highlands,,17818
Worcester_Doherty,Lowell_Lower Belvidere,,33301
Worcester_Doherty,Lynn_Ward 3,,22132
Worcester_Doherty,Lynn_Ward 7,,15589
Worcester_Doherty,MAGIC_Developing Suburbs,,45932
Worcester_Doherty,MAGIC_Maturing Suburbs,,115604
Worcester_Doherty,Metrowest_Maturing Suburbs,,106807
Worcester_Doherty,Metrowest_Regional Urban Centers,,36255
Worcester_Doherty,MRPC_Developing Suburbs,,104376
Worcester_Doherty,MRPC_Regional Urban Centers,,110984
Worcester_Doherty,MRPC_Rural Towns,,19547
Worcester_Doherty,MVPC_Developing Suburbs,,110116
Worcester_Doherty,MVPC_Regional Urban Centers,,136397
Worcester_Doherty,New Bedford_Neighborhood 1,,18383
Worcester_Doherty,New Bedford_Neighborhood 2,,19765
Worcester_Doherty,New Bedford_Neighborhood 3,,19180
Worcester_Doherty,Newton_Ward 2,,24821
Worcester_Doherty,Newton_Ward 5,,20214
Worcester_Doherty,NMCOG_Developing Suburbs,,74368
Worcester_Doherty,NMCOG_Maturing Suburbs,,101690
Worcester_Doherty,NSPC_Maturing Suburbs,,161159
Worcester_Doherty,NSPC_Regional Urban Centers,,37258
Worcester_Doherty,NSTF_Developing Suburbs,,55889
Worcester_Doherty,NSTF_Maturing Suburbs,,63633
Worcester_Doherty,NSTF_Regional Urban Centers,,158671
Worcester_Doherty,OCPC_Developing Suburbs,,184584
Worcester_Doherty,PVPC_Developing Suburbs,,173566
Worcester_Doherty,PVPC_Regional Urban Centers,,239962
Worcester_Doherty,PVPC_Rural Towns,,27236
Worcester_Doherty,Quincy_North Quincy,,17172
Worcester_Doherty,Quincy_Quincy Center,,15681
Worcester_Doherty,Quincy_South Quincy,,27277
Worcester_Doherty,Quincy_Wollaston,,14501
Worcester_Doherty,Somerville_2143,,20785
Worcester_Doherty,Somerville_2144,,29483
Worcester_Doherty,Springfield_East Forest Park,,10618
Worcester_Doherty,Springfield_Indian Orchard,,11428
Worcester_Doherty,Springfield_McKnight,,28486
Worcester_Doherty,Springfield_Pine Point,,19112
Worcester_Doherty,Springfield_Sixteen Acres,,22937
Worcester_Doherty,Springfield_South End,,16949
Worcester_Doherty,SRPEDD_Developing Suburbs,,272896
Worcester_Doherty,SRPEDD_Maturing Suburbs,,22414
Worcester_Doherty,SRPEDD_Regional Urban Centers,,116278
Worcester_Doherty,SSC_Maturing Suburbs,,198636
Worcester_Doherty,SWAP_Developing Suburbs,,103784
Worcester_Doherty,SWAP_Regional Urban Centers,,26799
Worcester_Doherty,TRIC_Developing Suburbs,,44628
Worcester_Doherty,TRIC_Maturing Suburbs,,172876
Worcester_Doherty,Worcester_Burncoat,269,37561
Worcester_Doherty,Worcester_Doherty,21907,59480
Worcester_Doherty,Worcester_North,255,37617
Worcester_Doherty,Worcester_South,278,37990
Worcester_Doherty,,1315,
Worcester_North,Boston_Allston/Brighton,,75954
Worcester_North,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Worcester_North,Boston_Charlestown,,15195
Worcester_North,Boston_Dorchester,,132393
Worcester_North,Boston_East Boston,,41604
Worcester_North,Boston_Fenway,,43708
Worcester_North,Boston_Roxbury,,33389
Worcester_North,Boston_South Boston,,34837
Worcester_North,Boston_South End,,25242
Worcester_North,Boston_West Roxbury,,28753
Worcester_North,Brockton_Ward 4,,20792
Worcester_North,BRPC_Developing Suburbs,,46115
Worcester_North,BRPC_Regional Urban Centers,,63046
Worcester_North,Cambridge_All,,101355
Worcester_North,CCC_Developing Suburbs,,21906
Worcester_North,CCC_Maturing Suburbs,,201577
Worcester_North,CCC_Rural Towns,,8267
Worcester_North,CMRPC_Developing Suburbs,484,308392
Worcester_North,CMRPC_Regional Urban Centers,,30538
Worcester_North,Everett_All,,38037
Worcester_North,Fall River_Sector 8,,12871
Worcester_North,Framingham_All,,66910
Worcester_North,FRCOG_Developing Suburbs,,38925
Worcester_North,ICC_Inner Core,,417536
Worcester_North,Lawrence_Ward D,,18315
Worcester_North,Lawrence_Ward F,,10378
Worcester_North,Lowell_Highlands,,17818
Worcester_North,Lowell_Lower Belvidere,,33301
Worcester_North,Lynn_Ward 4,,17440
Worcester_North,Lynn_Ward 7,,15589
Worcester_North,MAGIC_Developing Suburbs,,45932
Worcester_North,MAGIC_Maturing Suburbs,,115604
Worcester_North,Metrowest_Developing Suburbs,,13801
Worcester_North,Metrowest_Maturing Suburbs,,106807
Worcester_North,Metrowest_Regional Urban Centers,,36255
Worcester_North,MRPC_Developing Suburbs,,104376
Worcester_North,MRPC_Regional Urban Centers,,110984
Worcester_North,MRPC_Rural Towns,,19547
Worcester_North,MVPC_Developing Suburbs,,110116
Worcester_North,MVPC_Regional Urban Centers,,136397
Worcester_North,New Bedford_Neighborhood 1,,18383
Worcester_North,New Bedford_Neighborhood 2,,19765
Worcester_North,New Bedford_Neighborhood 3,,19180
Worcester_North,New Bedford_Neighborhood 5,,19639
Worcester_North,Newton_Ward 2,,24821
Worcester_North,Newton_Ward 3,,14603
Worcester_North,Newton_Ward 8,,11362
Worcester_North,NMCOG_Developing Suburbs,,74368
Worcester_North,NMCOG_Maturing Suburbs,,101690
Worcester_North,NSPC_Maturing Suburbs,,161159
Worcester_North,NSPC_Regional Urban Centers,,37258
Worcester_North,NSTF_Maturing Suburbs,,63633
Worcester_North,NSTF_Regional Urban Centers,,158671
Worcester_North,PVPC_Developing Suburbs,,173566
Worcester_North,PVPC_Regional Urban Centers,,239962
Worcester_North,PVPC_Rural Towns,,27236
Worcester_North,Quincy_North Quincy,,17172
Worcester_North,Quincy_Quincy Center,,15681
Worcester_North,Quincy_South Quincy,,27277
Worcester_North,Quincy_Wollaston,,14501
Worcester_North,Somerville_2143,,20785
Worcester_North,Somerville_2145,,27210
Worcester_North,Springfield_East Forest Park,,10618
Worcester_North,Springfield_Forest Park,,24733
Worcester_North,Springfield_McKnight,,28486
Worcester_North,Springfield_Sixteen Acres,,22937
Worcester_North,Springfield_South End,,16949
Worcester_North,SRPEDD_Developing Suburbs,,272896
Worcester_North,SRPEDD_Regional Urban Centers,,116278
Worcester_North,SSC_Developing Suburbs,,41968
Worcester_North,SSC_Maturing Suburbs,,198636
Worcester_North,SWAP_Developing Suburbs,,103784
Worcester_North,SWAP_Regional Urban Centers,,26799
Worcester_North,TRIC_Maturing Suburbs,,172876
Worcester_North,TRIC_Regional Urban Centers,,28587
Worcester_North,Worcester_Burncoat,241,37561
Worcester_North,Worcester_Doherty,257,59480
Worcester_North,Worcester_North,14284,37617
Worcester_North,Worcester_South,213,37990
Worcester_North,,799,
Worcester_South,Boston_Allston/Brighton,,75954
Worcester_South,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Worcester_South,Boston_Charlestown,,15195
Worcester_South,Boston_Dorchester,,132393
Worcester_South,Boston_Hyde Park,,36604
Worcester_South,Boston_Jamaica Plain,,33881
Worcester_South,Boston_Mattapan,,23974
Worcester_South,Boston_Roslindale,,28003
Worcester_South,Brockton_Ward 5,,13089
Worcester_South,BRPC_Regional Urban Centers,,63046
Worcester_South,BRPC_Rural Towns,,25792
Worcester_South,Cambridge_All,,101355
Worcester_South,CCC_Maturing Suburbs,,201577
Worcester_South,CMRPC_Developing Suburbs,329,308392
Worcester_South,CMRPC_Regional Urban Centers,,30538
Worcester_South,Everett_All,,38037
Worcester_South,Fall River_Sector 5,,11806
Worcester_South,Framingham_All,,66910
Worcester_South,FRCOG_Developing Suburbs,,38925
Worcester_South,ICC_Inner Core,,417536
Worcester_South,Lawrence_Ward D,,18315
Worcester_South,Lowell_Highlands,,17818
Worcester_South,Lowell_Lower Highlands,,11813
Worcester_South,MAGIC_Developing Suburbs,,45932
Worcester_South,MAGIC_Maturing Suburbs,,115604
Worcester_South,Metrowest_Developing Suburbs,,13801
Worcester_South,Metrowest_Maturing Suburbs,,106807
Worcester_South,Metrowest_Regional Urban Centers,,36255
Worcester_South,MRPC_Developing Suburbs,,104376
Worcester_South,MRPC_Regional Urban Centers,,110984
Worcester_South,MRPC_Rural Towns,,19547
Worcester_South,MVPC_Developing Suburbs,,110116
Worcester_South,MVPC_Regional Urban Centers,,136397
Worcester_South,New Bedford_Neighborhood 3,,19180
Worcester_South,Newton_Ward 2,,24821
Worcester_South,NSTF_Maturing Suburbs,,63633
Worcester_South,NSTF_Regional Urban Centers,,158671
Worcester_South,OCPC_Developing Suburbs,,184584
Worcester_South,PVPC_Developing Suburbs,,173566
Worcester_South,PVPC_Regional Urban Centers,,239962
Worcester_South,PVPC_Rural Towns,,27236
Worcester_South,Quincy_Houghs Neck,,13394
Worcester_South,Quincy_North Quincy,,17172
Worcester_South,Somerville_2144,,29483
Worcester_South,Somerville_2145,,27210
Worcester_South,Springfield_Forest Park,,24733
Worcester_South,Springfield_Indian Orchard,,11428
Worcester_South,SRPEDD_Developing Suburbs,,272896
Worcester_South,SRPEDD_Maturing Suburbs,,22414
Worcester_South,SRPEDD_Regional Urban Centers,,116278
Worcester_South,SSC_Developing Suburbs,,41968
Worcester_South,SSC_Maturing Suburbs,,198636
Worcester_South,SWAP_Developing Suburbs,,103784
Worcester_South,SWAP_Regional Urban Centers,,26799
Worcester_South,TRIC_Maturing Suburbs,,172876
Worcester_South,TRIC_Regional Urban Centers,,28587
Worcester_South,Worcester_Burncoat,175,37561
Worcester_South,Worcester_Doherty,318,59480
Worcester_South,Worcester_North,228,37617
Worcester_South,Worcester_South,12498,37990
Worcester_South,,884,
,Boston_Allston/Brighton,4741,75954
,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",3090,45238
,Boston_Charlestown,687,15195
,Boston_Dorchester,4241,132393
,Boston_East Boston,1195,41604
,Boston_Fenway,2054,43708
,Boston_Hyde Park,986,36604
,Boston_Jamaica Plain,1401,33881
,Boston_Mattapan,676,23974
,Boston_Roslindale,777,28003
,Boston_Roxbury,1456,33389
,Boston_South Boston,1540,34837
,Boston_South End,1597,25242
,Boston_West Roxbury,682,28753
,Brockton_Ward 1,447,20218
,Brockton_Ward 2,450,12824
,Brockton_Ward 4,552,20792
,Brockton_Ward 5,355,13089
,Brockton_Ward 6,307,15208
,Brockton_Ward 7,427,16616
,BRPC_Developing Suburbs,971,46115
,BRPC_Regional Urban Centers,1446,63046
,BRPC_Rural Towns,627,25792
,Cambridge_All,5966,101355
,CCC_Developing Suburbs,843,21906
,CCC_Maturing Suburbs,4884,201577
,CCC_Rural Towns,286,8267
,Chelsea_Ward 3,579,17797
,Chelsea_Ward 4,509,17283
,CMRPC_Developing Suburbs,6673,308392
,CMRPC_Regional Urban Centers,782,30538
,Everett_All,1192,38037
